Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development time,Lifespan
Long-life,GreenLong,4,GreenLong3,F,24,20
Long-life,GreenLong,4,GreenLong3,M,28,21
Long-life,GreenLong,4,GreenLong3,M,23,21
Long-life,GreenLong,4,GreenLong3,M,25,18
Long-life,GreenLong,4,GreenLong3,M,21,17
Long-life,GreenLong,4,GreenLong3,F,22,27
Long-life,GreenLong,4,GreenLong3,F,23,26
Long-life,GreenLong,4,GreenLong3,F,28,24
Long-life,GreenLong,4,GreenLong3,M,23,18
Long-life,GreenLong,4,GreenLong3,M,23,19
Long-life,GreenLong,4,GreenLong3,M,23,22
Long-life,GreenLong,4,GreenLong3,F,26,28
Long-life,GreenLong,4,GreenLong3,M,23,19
Long-life,GreenLong,4,GreenLong3,F,22,27
Long-life,GreenLong,4,GreenLong3,M,23,21
Long-life,GreenLong,4,GreenLong3,F,22,30
Long-life,GreenLong,4,GreenLong3,F,24,27
Long-life,GreenLong,4,GreenLong3,M,21,20
Long-life,GreenLong,4,GreenLong3,M,22,20
Long-life,GreenLong,4,GreenLong4,M,24,16
Long-life,GreenLong,4,GreenLong4,F,24,22
Long-life,GreenLong,4,GreenLong4,F,24,21
Long-life,GreenLong,4,GreenLong4,F,24,23
Long-life,GreenLong,4,GreenLong4,F,24,21
Long-life,GreenLong,4,GreenLong4,F,24,23
Long-life,GreenLong,4,GreenLong4,F,25,23
Long-life,GreenLong,4,GreenLong4,M,23,19
Long-life,GreenLong,4,GreenLong4,F,29,19
Long-life,GreenLong,4,GreenLong4,M,23,25
Long-life,GreenLong,4,GreenLong4,M,22,17
Long-life,GreenLong,4,GreenLong4,M,23,16
Long-life,GreenLong,4,GreenLong4,M,24,17
Long-life,GreenLong,4,GreenLong4,F,22,23
Long-life,GreenLong,4,GreenLong4,M,23,18
Long-life,GreenLong,4,GreenLong4,M,23,16
Long-life,GreenLong,4,GreenLong4,F,24,20
Long-life,GreenLong,4,GreenLong4,M,26,14
Long-life,GreenLong,4,GreenLong4,F,27,21
Long-life,GreenLong,4,GreenLong4,M,27,13
Long-life,GreenLong,4,GreenLong4,F,28,20
Long-life,GreenLong,4,GreenLong4,M,24,15
Long-life,GreenLong,4,GreenLong4,M,28,13
Long-life,GreenLong,4,GreenLong4,M,24,14
Long-life,GreenLong,4,GreenLong4,F,27,21
Long-life,GreenLong,4,GreenLong4,F,23,25
Long-life,GreenLong,4,GreenLong4,M,27,18
Long-life,GreenLong,4,GreenLong4,F,23,21
Long-life,GreenLong,4,GreenLong5,M,24,15
Long-life,GreenLong,4,GreenLong5,F,24,25
Long-life,GreenLong,4,GreenLong5,M,25,17
Long-life,GreenLong,4,GreenLong5,M,23,15
Long-life,GreenLong,4,GreenLong5,F,26,26
Long-life,GreenLong,4,GreenLong5,F,23,21
Long-life,GreenLong,4,GreenLong5,M,25,19
Long-life,GreenLong,4,GreenLong5,M,24,20
Long-life,GreenLong,4,GreenLong5,F,24,23
Long-life,GreenLong,4,GreenLong5,F,24,18
Long-life,GreenLong,4,GreenLong5,F,23,24
Long-life,GreenLong,4,GreenLong5,F,24,26
Long-life,GreenLong,4,GreenLong5,F,25,21
Long-life,GreenLong,4,GreenLong5,F,32,20
Long-life,GreenLong,4,GreenLong5,M,25,15
Long-life,GreenLong,4,GreenLong5,M,23,17
Long-life,GreenLong,4,GreenLong5,F,26,25
Long-life,GreenLong,4,GreenLong5,M,23,17
Long-life,GreenLong,4,GreenLong6,M,27,19
Long-life,GreenLong,4,GreenLong6,F,22,36
Long-life,GreenLong,4,GreenLong6,M,22,18
Long-life,GreenLong,4,GreenLong7,F,24,15
Long-life,GreenLong,4,GreenLong7,F,23,19
Long-life,GreenLong,4,GreenLong7,M,22,22
Long-life,GreenLong,4,GreenLong7,F,25,21
Long-life,GreenLong,4,GreenLong7,M,25,20
Long-life,GreenLong,4,GreenLong7,F,22,26
Long-life,GreenLong,4,GreenLong7,M,22,18
Long-life,GreenLong,4,GreenLong7,F,24,26
Long-life,GreenLong,4,GreenLong7,M,25,16
Long-life,GreenLong,4,GreenLong7,F,25,18
Long-life,GreenLong,4,GreenLong7,M,23,20
Long-life,GreenLong,4,GreenLong7,M,24,19
Long-life,GreenLong,4,GreenLong7,M,23,21
Long-life,GreenLong,4,GreenLong7,F,26,8
Long-life,GreenLong,4,GreenLong7,M,24,21
Long-life,GreenLong,4,GreenLong7,F,23,23
Long-life,GreenLong,4,GreenLong7,F,23,17
Long-life,GreenLong,4,GreenLong7,F,25,19
Long-life,GreenLong,4,GreenLong7,M,23,20
Long-life,GreenLong,4,GreenLong7,M,24,21
Long-life,GreenLong,4,GreenLong7,F,26,18
Long-life,GreenLong,4,GreenLong7,F,23,22
Long-life,GreenLong,4,GreenLong7,M,25,21
Long-life,GreenLong,4,GreenLong7,M,23,20
Long-life,GreenLong,4,GreenLong7,F,25,22
Long-life,GreenLong,4,GreenLong7,M,25,16
Long-life,GreenLong,4,GreenLong7,F,26,20
Long-life,GreenLong,4,GreenLong8,M,26,13
Long-life,GreenLong,4,GreenLong8,F,25,30
Long-life,GreenLong,4,GreenLong8,M,24,16
Long-life,GreenLong,4,GreenLong8,M,24,16
Long-life,GreenLong,4,GreenLong8,F,23,27
Long-life,GreenLong,4,GreenLong8,M,29,22
Long-life,GreenLong,4,GreenLong8,M,23,21
Long-life,GreenLong,4,GreenLong8,F,23,26
Long-life,GreenLong,4,GreenLong8,M,24,26
Long-life,GreenLong,4,GreenLong8,M,29,21
Long-life,GreenLong,4,GreenLong8,F,25,31
Long-life,GreenLong,4,GreenLong8,M,25,28
Long-life,GreenLong,4,GreenLong8,M,25,23
Long-life,GreenLong,4,GreenLong8,F,23,39
Long-life,GreenLong,4,GreenLong8,M,23,22
Long-life,GreenLong,4,GreenLong8,F,23,30
Long-life,GreenLong,4,GreenLong8,M,26,25
Long-life,GreenLong,4,GreenLong8,F,22,23
Long-life,GreenLong,4,GreenLong8,F,24,22
Long-life,GreenLong,4,GreenLong8,F,24,26
Long-life,GreenLong,4,GreenLong8,M,26,18
Long-life,GreenLong,4,GreenLong8,F,28,30
Long-life,GreenLong,4,GreenLong8,F,23,30
Long-life,GreenLong,4,GreenLong8,M,23,22
Long-life,GreenLong,4,GreenLong8,M,25,22
Long-life,GreenLong,4,GreenLong8,F,24,25
Long-life,GreenLong,4,GreenLong8,F,23,30
Long-life,GreenLong,4,GreenLong8,F,23,25
Long-life,GreenLong,4,GreenLong8,F,24,25
Long-life,GreenLong,4,GreenLong8,F,24,25
Long-life,GreenLong,4,GreenLong8,M,24,21
Long-life,GreenLong,4,GreenLong8,F,23,22
Long-life,GreenLong,4,GreenLong8,F,25,37
Long-life,GreenLong,4,GreenLong8,F,22,22
Long-life,GreenLong,4,GreenLong8,M,24,18
Long-life,GreenLong,4,GreenLong8,M,28,20
Long-life,GreenLong,4,GreenLong8,M,23,21
Long-life,GreenLong,4,GreenLong8,F,23,32
Long-life,GreenLong,4,GreenLong8,M,26,19
Long-life,GreenLong,4,GreenLong8,F,25,26
Long-life,GreenLong,4,GreenLong8,F,24,23
Long-life,GreenLong,4,GreenLong8,M,22,23
Long-life,GreenLong,4,GreenLong8,M,25,22
Long-life,GreenLong,4,GreenLong8,M,22,18
Long-life,GreenLong,4,GreenLong8,F,23,26
Long-life,GreenLong,4,GreenLong8,F,25,32
Long-life,GreenLong,4,GreenLong8,F,23,26
Long-life,GreenLong,4,GreenLong8,M,26,16
Long-life,GreenLong,4,GreenLong10,F,23,23
Long-life,GreenLong,4,GreenLong10,F,22,28
Long-life,GreenLong,4,GreenLong10,F,24,24
Long-life,GreenLong,4,GreenLong10,F,22,23
Long-life,GreenLong,4,GreenLong10,F,23,23
Long-life,GreenLong,4,GreenLong10,F,24,28
Long-life,GreenLong,4,GreenLong10,F,22,29
Long-life,GreenLong,4,GreenLong10,M,23,18
Long-life,GreenLong,4,GreenLong10,M,22,20
Long-life,GreenLong,4,GreenLong11,M,23,23
Long-life,GreenLong,4,GreenLong11,F,23,23
Long-life,GreenLong,4,GreenLong11,F,24,25
Long-life,GreenLong,4,GreenLong11,M,24,17
Long-life,GreenLong,4,GreenLong11,M,23,26
Long-life,GreenLong,4,GreenLong11,M,24,20
Long-life,GreenLong,4,GreenLong11,F,23,28
Long-life,GreenLong,4,GreenLong11,F,23,28
Long-life,GreenLong,4,GreenLong11,M,24,18
Long-life,GreenLong,4,GreenLong11,F,24,29
Long-life,GreenLong,4,GreenLong11,F,23,30
Long-life,GreenLong,4,GreenLong11,M,24,23
Long-life,GreenLong,4,GreenLong11,F,23,25
Long-life,GreenLong,4,GreenLong12,F,24,27
Long-life,GreenLong,4,GreenLong12,M,22,21
Long-life,GreenLong,4,GreenLong12,F,24,24
Long-life,GreenLong,4,GreenLong12,M,24,19
Long-life,GreenLong,4,GreenLong12,F,29,31
Long-life,GreenLong,4,GreenLong12,F,24,25
Long-life,GreenLong,4,GreenLong12,M,23,27
Long-life,GreenLong,4,GreenLong12,M,26,18
Long-life,GreenLong,4,GreenLong12,F,26,25
Long-life,GreenLong,4,GreenLong12,F,24,31
Long-life,GreenLong,4,GreenLong12,M,22,22
Long-life,GreenLong,4,GreenLong12,M,24,18
Long-life,GreenLong,4,GreenLong12,F,23,26
Long-life,GreenLong,4,GreenLong12,F,24,31
Long-life,GreenLong,4,GreenLong12,M,22,20
Long-life,GreenLong,4,GreenLong12,M,24,20
Long-life,GreenLong,4,GreenLong12,F,23,28
Long-life,GreenLong,4,GreenLong12,F,23,31
Long-life,GreenLong,4,GreenLong12,M,24,17
Long-life,GreenLong,4,GreenLong12,M,23,20
Long-life,GreenLong,4,GreenLong12,F,24,28
Long-life,GreenLong,4,GreenLong12,M,23,23
Long-life,GreenLong,4,GreenLong12,M,25,18
Long-life,GreenLong,4,GreenLong12,M,24,18
Long-life,GreenLong,4,GreenLong12,F,22,25
Long-life,GreenLong,4,GreenLong12,F,22,28
Long-life,GreenLong,4,GreenLong12,F,25,24
Long-life,GreenLong,4,GreenLong12,M,22,23
Long-life,GreenLong,4,GreenLong12,F,24,30
Long-life,GreenLong,4,GreenLong12,M,30,21
Long-life,GreenLong,4,GreenLong12,F,23,31
Long-life,GreenLong,4,GreenLong12,M,21,24
Long-life,GreenLong,4,GreenLong12,M,22,23
Long-life,GreenLong,4,GreenLong12,F,22,23
Long-life,GreenLong,4,GreenLong14,M,21,18
Long-life,GreenLong,4,GreenLong14,F,22,22
Long-life,GreenLong,4,GreenLong14,F,22,30
Long-life,GreenLong,4,GreenLong14,F,23,34
Long-life,GreenLong,4,GreenLong14,F,22,20
Long-life,GreenLong,4,GreenLong14,F,22,42
Long-life,GreenLong,4,GreenLong15,F,26,25
Long-life,GreenLong,4,GreenLong15,M,24,23
Long-life,GreenLong,4,GreenLong15,F,23,31
Long-life,GreenLong,4,GreenLong15,M,23,16
Long-life,GreenLong,4,GreenLong15,M,26,18
Long-life,GreenLong,4,GreenLong15,F,24,19
Long-life,GreenLong,4,GreenLong15,M,22,18
Long-life,GreenLong,4,GreenLong15,F,24,17
Long-life,GreenLong,4,GreenLong15,M,24,19
Long-life,GreenLong,4,GreenLong15,M,24,19
Long-life,GreenLong,4,GreenLong15,M,23,17
Long-life,GreenLong,4,GreenLong15,M,24,17
Long-life,GreenLong,4,GreenLong15,F,23,21
Long-life,GreenLong,4,GreenLong15,F,23,27
Long-life,GreenLong,4,GreenLong15,M,23,25
Long-life,GreenLong,4,GreenLong15,M,22,20
Long-life,GreenLong,4,GreenLong15,F,23,28
Long-life,GreenLong,4,GreenLong15,M,23,25
Long-life,GreenLong,4,GreenLong15,M,29,21
Long-life,GreenLong,4,GreenLong15,M,22,18
Long-life,GreenLong,4,GreenLong15,M,25,15
Long-life,GreenLong,4,GreenLong15,F,23,29
Long-life,GreenLong,4,GreenLong15,F,24,21
Long-life,GreenLong,4,GreenLong15,M,26,19
Long-life,GreenLong,4,GreenLong15,M,25,21
Long-life,GreenLong,4,GreenLong15,F,25,27
Long-life,GreenLong,4,GreenLong15,F,23,28
Long-life,GreenLong,4,GreenLong15,F,27,28
Long-life,GreenLong,4,GreenLong15,F,24,18
Long-life,GreenLong,4,GreenLong16,F,22,31
Long-life,GreenLong,4,GreenLong16,M,25,17
Long-life,GreenLong,4,GreenLong16,F,26,26
Long-life,GreenLong,4,GreenLong16,M,24,17
Long-life,GreenLong,4,GreenLong17,M,25,24
Long-life,GreenLong,4,GreenLong17,F,23,27
Long-life,GreenLong,4,GreenLong17,M,24,16
Long-life,GreenLong,4,GreenLong17,F,22,31
Long-life,GreenLong,4,GreenLong17,M,23,20
Long-life,GreenLong,4,GreenLong17,F,23,36
Long-life,GreenLong,4,GreenLong17,M,22,18
Long-life,GreenLong,4,GreenLong17,M,24,22
Long-life,GreenLong,4,GreenLong17,M,23,20
Long-life,GreenLong,4,GreenLong17,F,22,21
Long-life,GreenLong,4,GreenLong17,M,22,19
Long-life,GreenLong,4,GreenLong17,F,23,27
Long-life,GreenLong,4,GreenLong17,M,22,18
Long-life,GreenLong,4,GreenLong17,F,27,29
Long-life,GreenLong,4,GreenLong17,M,22,18
Long-life,GreenLong,4,GreenLong17,M,26,16
Long-life,GreenLong,4,GreenLong17,F,22,30
Long-life,GreenLong,4,GreenLong17,M,22,20
Long-life,GreenLong,4,GreenLong17,F,25,25
Long-life,GreenLong,4,GreenLong17,M,23,20
Long-life,GreenLong,4,GreenLong17,F,25,28
Long-life,GreenLong,4,GreenLong17,F,24,28
Long-life,GreenLong,4,GreenLong17,F,24,26
Long-life,GreenLong,4,GreenLong17,F,24,28
Long-life,GreenLong,4,GreenLong17,F,24,29
Long-life,GreenLong,4,GreenLong17,F,24,31
Long-life,GreenLong,4,GreenLong17,M,23,17
Long-life,GreenLong,4,GreenLong17,F,23,28
Long-life,GreenLong,4,GreenLong17,F,24,25
Long-life,GreenLong,4,GreenLong17,M,24,18
Long-life,GreenLong,4,GreenLong17,M,24,19
Long-life,GreenLong,4,GreenLong17,M,22,18
Long-life,GreenLong,4,GreenLong17,F,22,27
Long-life,GreenLong,4,GreenLong17,M,22,22
Long-life,GreenLong,4,GreenLong17,F,22,27
Long-life,GreenLong,4,GreenLong18,M,21,21
Long-life,GreenLong,4,GreenLong18,M,22,26
Long-life,GreenLong,4,GreenLong18,M,23,23
Long-life,GreenLong,4,GreenLong18,M,22,22
Long-life,GreenLong,4,GreenLong18,F,22,25
Long-life,GreenLong,4,GreenLong18,F,23,27
Long-life,GreenLong,4,GreenLong18,M,22,20
Long-life,GreenLong,4,GreenLong18,F,23,26
Long-life,GreenLong,4,GreenLong18,M,22,23
Long-life,GreenLong,4,GreenLong18,F,22,31
Long-life,GreenLong,4,GreenLong18,M,25,17
Long-life,GreenLong,4,GreenLong18,F,24,22
Long-life,GreenLong,4,GreenLong18,M,22,19
Long-life,GreenLong,4,GreenLong18,M,24,21
Long-life,GreenLong,4,GreenLong19,F,22,17
Long-life,GreenLong,4,GreenLong19,F,22,19
Long-life,GreenLong,4,GreenLong19,M,22,18
Long-life,GreenLong,4,GreenLong19,F,23,16
Long-life,GreenLong,4,GreenLong19,F,22,25
Long-life,GreenLong,4,GreenLong19,F,24,19
Long-life,GreenLong,4,GreenLong20,M,27,18
Long-life,RedLong,4,RedLong1,F,22,28
Long-life,RedLong,4,RedLong2,F,22,34
Long-life,RedLong,4,RedLong2,M,24,26
Long-life,RedLong,4,RedLong2,M,23,23
Long-life,RedLong,4,RedLong2,M,23,28
Long-life,RedLong,4,RedLong2,F,24,38
Long-life,RedLong,4,RedLong2,F,24,40
Long-life,RedLong,4,RedLong2,M,23,25
Long-life,RedLong,4,RedLong2,F,24,28
Long-life,RedLong,4,RedLong2,M,28,24
Long-life,RedLong,4,RedLong2,F,25,31
Long-life,RedLong,4,RedLong2,F,23,37
Long-life,RedLong,4,RedLong2,M,22,22
Long-life,RedLong,4,RedLong2,M,25,20
Long-life,RedLong,4,RedLong2,F,22,33
Long-life,RedLong,4,RedLong2,F,25,30
Long-life,RedLong,4,RedLong2,M,23,26
Long-life,RedLong,4,RedLong2,M,24,30
Long-life,RedLong,4,RedLong2,M,23,25
Long-life,RedLong,4,RedLong2,M,24,23
Long-life,RedLong,4,RedLong2,F,25,37
Long-life,RedLong,4,RedLong2,M,24,24
Long-life,RedLong,4,RedLong2,M,24,22
Long-life,RedLong,4,RedLong2,M,24,18
Long-life,RedLong,4,RedLong2,M,27,22
Long-life,RedLong,4,RedLong2,M,24,21
Long-life,RedLong,4,RedLong2,M,24,19
Long-life,RedLong,4,RedLong2,M,23,23
Long-life,RedLong,4,RedLong2,M,23,17
Long-life,RedLong,4,RedLong2,F,25,24
Long-life,RedLong,4,RedLong2,M,24,29
Long-life,RedLong,4,RedLong3,M,22,25
Long-life,RedLong,4,RedLong3,F,26,27
Long-life,RedLong,4,RedLong3,F,24,28
Long-life,RedLong,4,RedLong3,F,22,32
Long-life,RedLong,4,RedLong3,M,22,30
Long-life,RedLong,4,RedLong3,F,25,26
Long-life,RedLong,4,RedLong3,F,23,22
Long-life,RedLong,4,RedLong3,M,23,21
Long-life,RedLong,4,RedLong3,M,24,21
Long-life,RedLong,4,RedLong3,F,23,28
Long-life,RedLong,4,RedLong3,M,24,21
Long-life,RedLong,4,RedLong3,F,23,31
Long-life,RedLong,4,RedLong3,M,22,28
Long-life,RedLong,4,RedLong3,M,23,21
Long-life,RedLong,4,RedLong3,F,27,21
Long-life,RedLong,4,RedLong3,F,23,18
Long-life,RedLong,4,RedLong3,M,24,30
Long-life,RedLong,4,RedLong3,M,22,23
Long-life,RedLong,4,RedLong3,M,23,21
Long-life,RedLong,4,RedLong3,F,25,31
Long-life,RedLong,4,RedLong3,M,24,22
Long-life,RedLong,4,RedLong3,F,23,26
Long-life,RedLong,4,RedLong3,F,22,35
Long-life,RedLong,4,RedLong3,M,23,22
Long-life,RedLong,4,RedLong3,M,21,28
Long-life,RedLong,4,RedLong3,M,22,26
Long-life,RedLong,4,RedLong3,M,22,22
Long-life,RedLong,4,RedLong3,M,23,19
Long-life,RedLong,4,RedLong3,M,23,24
Long-life,RedLong,4,RedLong3,M,24,25
Long-life,RedLong,4,RedLong3,M,26,15
Long-life,RedLong,4,RedLong3,F,23,30
Long-life,RedLong,4,RedLong3,M,24,22
Long-life,RedLong,4,RedLong3,F,24,28
Long-life,RedLong,4,RedLong3,F,24,27
Long-life,RedLong,4,RedLong3,M,24,21
Long-life,RedLong,4,RedLong3,M,22,27
Long-life,RedLong,4,RedLong4,F,27,28
Long-life,RedLong,4,RedLong4,M,23,20
Long-life,RedLong,4,RedLong4,M,23,19
Long-life,RedLong,4,RedLong4,F,24,37
Long-life,RedLong,4,RedLong4,M,23,21
Long-life,RedLong,4,RedLong4,F,27,32
Long-life,RedLong,4,RedLong4,F,24,29
Long-life,RedLong,4,RedLong4,M,23,22
Long-life,RedLong,4,RedLong4,F,26,25
Long-life,RedLong,4,RedLong4,M,24,24
Long-life,RedLong,4,RedLong4,F,26,36
Long-life,RedLong,4,RedLong4,M,23,17
Long-life,RedLong,4,RedLong4,M,25,23
Long-life,RedLong,4,RedLong4,M,22,19
Long-life,RedLong,4,RedLong4,M,25,19
Long-life,RedLong,4,RedLong4,F,24,34
Long-life,RedLong,4,RedLong4,M,24,25
Long-life,RedLong,4,RedLong4,M,26,22
Long-life,RedLong,4,RedLong4,F,23,36
Long-life,RedLong,4,RedLong4,F,23,32
Long-life,RedLong,4,RedLong4,M,23,25
Long-life,RedLong,4,RedLong4,M,24,25
Long-life,RedLong,4,RedLong4,M,25,23
Long-life,RedLong,4,RedLong4,F,23,35
Long-life,RedLong,4,RedLong4,M,24,24
Long-life,RedLong,4,RedLong4,F,24,30
Long-life,RedLong,4,RedLong4,F,24,27
Long-life,RedLong,4,RedLong4,F,24,27
Long-life,RedLong,4,RedLong4,M,27,23
Long-life,RedLong,4,RedLong4,F,24,28
Long-life,RedLong,4,RedLong4,F,23,30
Long-life,RedLong,4,RedLong4,M,23,23
Long-life,RedLong,4,RedLong4,M,26,25
Long-life,RedLong,4,RedLong4,F,25,32
Long-life,RedLong,4,RedLong4,F,25,30
Long-life,RedLong,4,RedLong4,M,26,25
Long-life,RedLong,4,RedLong4,F,27,28
Long-life,RedLong,4,RedLong4,F,25,28
Long-life,RedLong,4,RedLong4,M,30,23
Long-life,RedLong,4,RedLong4,M,23,22
Long-life,RedLong,4,RedLong4,F,25,30
Long-life,RedLong,4,RedLong4,F,23,29
Long-life,RedLong,4,RedLong4,M,23,24
Long-life,RedLong,4,RedLong5,M,24,22
Long-life,RedLong,4,RedLong5,M,25,20
Long-life,RedLong,4,RedLong5,F,24,34
Long-life,RedLong,4,RedLong5,F,26,34
Long-life,RedLong,4,RedLong5,F,24,32
Long-life,RedLong,4,RedLong5,M,23,23
Long-life,RedLong,4,RedLong5,F,24,23
Long-life,RedLong,4,RedLong5,F,24,34
Long-life,RedLong,4,RedLong5,F,24,24
Long-life,RedLong,4,RedLong5,M,24,29
Long-life,RedLong,4,RedLong5,F,24,32
Long-life,RedLong,4,RedLong5,M,24,26
Long-life,RedLong,4,RedLong5,M,24,24
Long-life,RedLong,4,RedLong5,F,24,39
Long-life,RedLong,4,RedLong5,F,30,28
Long-life,RedLong,4,RedLong5,F,24,32
Long-life,RedLong,4,RedLong5,M,25,28
Long-life,RedLong,4,RedLong5,F,24,30
Long-life,RedLong,4,RedLong5,M,25,27
Long-life,RedLong,4,RedLong5,M,29,22
Long-life,RedLong,4,RedLong5,M,24,27
Long-life,RedLong,4,RedLong5,F,25,38
Long-life,RedLong,4,RedLong5,M,25,27
Long-life,RedLong,4,RedLong5,F,29,26
Long-life,RedLong,4,RedLong5,F,23,32
Long-life,RedLong,4,RedLong5,M,23,26
Long-life,RedLong,4,RedLong6,F,26,20
Long-life,RedLong,4,RedLong6,M,22,21
Long-life,RedLong,4,RedLong6,M,22,16
Long-life,RedLong,4,RedLong6,M,22,20
Long-life,RedLong,4,RedLong6,F,26,28
Long-life,RedLong,4,RedLong6,F,27,21
Long-life,RedLong,4,RedLong6,M,22,23
Long-life,RedLong,4,RedLong6,M,23,19
Long-life,RedLong,4,RedLong6,M,24,16
Long-life,RedLong,4,RedLong6,F,24,32
Long-life,RedLong,4,RedLong6,M,22,18
Long-life,RedLong,4,RedLong6,M,24,21
Long-life,RedLong,4,RedLong6,F,24,31
Long-life,RedLong,4,RedLong6,M,22,24
Long-life,RedLong,4,RedLong6,M,22,19
Long-life,RedLong,4,RedLong6,M,23,26
Long-life,RedLong,4,RedLong6,F,24,34
Long-life,RedLong,4,RedLong6,M,22,23
Long-life,RedLong,4,RedLong6,M,23,15
Long-life,RedLong,4,RedLong6,M,24,23
Long-life,RedLong,4,RedLong6,M,22,18
Long-life,RedLong,4,RedLong6,F,23,34
Long-life,RedLong,4,RedLong6,M,24,24
Long-life,RedLong,4,RedLong6,F,23,25
Long-life,RedLong,4,RedLong7,M,22,19
Long-life,RedLong,4,RedLong7,F,26,30
Long-life,RedLong,4,RedLong7,M,22,18
Long-life,RedLong,4,RedLong7,F,24,37
Long-life,RedLong,4,RedLong7,F,25,33
Long-life,RedLong,4,RedLong7,F,22,32
Long-life,RedLong,4,RedLong7,M,24,24
Long-life,RedLong,4,RedLong7,M,23,19
Long-life,RedLong,4,RedLong7,M,24,23
Long-life,RedLong,4,RedLong7,F,23,40
Long-life,RedLong,4,RedLong7,F,25,21
Long-life,RedLong,4,RedLong7,M,24,13
Long-life,RedLong,4,RedLong7,F,23,50
Long-life,RedLong,4,RedLong7,M,25,26
Long-life,RedLong,4,RedLong7,F,22,33
Long-life,RedLong,4,RedLong7,M,22,24
Long-life,RedLong,4,RedLong7,M,22,25
Long-life,RedLong,4,RedLong7,F,26,26
Long-life,RedLong,4,RedLong7,F,26,29
Long-life,RedLong,4,RedLong7,F,22,25
Long-life,RedLong,4,RedLong7,F,24,30
Long-life,RedLong,4,RedLong7,F,28,25
Long-life,RedLong,4,RedLong7,F,24,37
Long-life,RedLong,4,RedLong7,F,27,22
Long-life,RedLong,4,RedLong7,F,27,31
Long-life,RedLong,4,RedLong7,F,22,27
Long-life,RedLong,4,RedLong7,F,28,26
Long-life,RedLong,4,RedLong7,M,22,23
Long-life,RedLong,4,RedLong7,F,24,39
Long-life,RedLong,4,RedLong7,F,24,40
Long-life,RedLong,4,RedLong7,M,23,24
Long-life,RedLong,4,RedLong7,M,25,16
Long-life,RedLong,4,RedLong7,M,22,14
Long-life,RedLong,4,RedLong7,M,25,18
Long-life,RedLong,4,RedLong7,F,25,22
Long-life,RedLong,4,RedLong7,M,24,24
Long-life,RedLong,4,RedLong7,F,24,23
Long-life,RedLong,4,RedLong7,F,26,30
Long-life,RedLong,4,RedLong7,F,24,45
Long-life,RedLong,4,RedLong7,F,24,30
Long-life,RedLong,4,RedLong7,F,22,41
Long-life,RedLong,4,RedLong7,F,22,33
Long-life,RedLong,4,RedLong7,F,25,26
Long-life,RedLong,4,RedLong8,M,25,14
Long-life,RedLong,4,RedLong8,F,22,32
Long-life,RedLong,4,RedLong8,F,23,30
Long-life,RedLong,4,RedLong8,F,24,30
Long-life,RedLong,4,RedLong8,M,22,21
Long-life,RedLong,4,RedLong8,M,22,17
Long-life,RedLong,4,RedLong8,F,29,32
Long-life,RedLong,4,RedLong8,M,25,22
Long-life,RedLong,4,RedLong8,F,23,27
Long-life,RedLong,4,RedLong8,M,25,21
Long-life,RedLong,4,RedLong8,M,24,26
Long-life,RedLong,4,RedLong8,F,24,37
Long-life,RedLong,4,RedLong8,F,24,29
Long-life,RedLong,4,RedLong8,F,23,36
Long-life,RedLong,4,RedLong8,M,30,18
Long-life,RedLong,4,RedLong8,M,23,23
Long-life,RedLong,4,RedLong8,F,24,29
Long-life,RedLong,4,RedLong8,F,22,26
Long-life,RedLong,4,RedLong8,F,27,28
Long-life,RedLong,4,RedLong8,M,23,27
Long-life,RedLong,4,RedLong8,M,23,21
Long-life,RedLong,4,RedLong8,M,26,19
Long-life,RedLong,4,RedLong8,M,23,14
Long-life,RedLong,4,RedLong8,M,23,22
Long-life,RedLong,4,RedLong8,M,24,17
Long-life,RedLong,4,RedLong8,F,24,25
Long-life,RedLong,4,RedLong8,M,24,27
Long-life,RedLong,4,RedLong8,M,22,22
Long-life,RedLong,4,RedLong8,F,24,25
Long-life,RedLong,4,RedLong8,M,27,17
Long-life,RedLong,4,RedLong8,M,26,19
Long-life,RedLong,4,RedLong8,M,23,19
Long-life,RedLong,4,RedLong8,M,29,22
Long-life,RedLong,4,RedLong8,M,25,22
Long-life,RedLong,4,RedLong8,M,23,26
Long-life,RedLong,4,RedLong8,F,25,36
Long-life,RedLong,4,RedLong8,F,22,33
Long-life,RedLong,4,RedLong8,M,24,15
Long-life,RedLong,4,RedLong9,M,23,15
Long-life,RedLong,4,RedLong9,M,23,15
Long-life,RedLong,4,RedLong9,M,22,25
Long-life,RedLong,4,RedLong9,M,21,19
Long-life,RedLong,4,RedLong9,F,24,27
Long-life,RedLong,4,RedLong9,M,23,22
Long-life,RedLong,4,RedLong9,F,22,31
Long-life,RedLong,4,RedLong9,F,23,41
Long-life,RedLong,4,RedLong9,M,24,21
Long-life,RedLong,4,RedLong9,M,24,15
Long-life,RedLong,4,RedLong9,F,23,26
Long-life,RedLong,4,RedLong9,M,22,23
Long-life,RedLong,4,RedLong9,M,25,18
Long-life,RedLong,4,RedLong9,F,23,25
Long-life,RedLong,4,RedLong9,M,24,20
Long-life,RedLong,4,RedLong9,M,22,15
Long-life,RedLong,4,RedLong9,M,23,19
Long-life,RedLong,4,RedLong9,M,22,16
Long-life,RedLong,4,RedLong9,F,23,28
Long-life,RedLong,4,RedLong9,F,25,28
Long-life,RedLong,4,RedLong9,M,22,18
